date,result ranking,general classification,race name,distance,PCS point,UCI point
12.09,DNF,,T-Mobile International (1.3),186,,
03.06,DNF,,Wachovia Classic (1.3),147,,
01.06,37,,Wachovia Invitational (1.3),147,,
20.04 » 26.04,,,Tour of Georgia (2.3),,,
,20,,General classification,,1,
26.04,39,,Stage 7 - Dawsonville › Alpharetta,142.3,,
25.04,15,21,Stage 6 - Athens › Brasstown Bald,206.4,,
24.04,18,25,Stage 5 - Dalton › Dahlonega,224.3,,
23.04,53,41,Stage 4 (ITT) - Rome › Rome,29.9,,
22.04,57,55,Stage 3 - Carrollton › Rome,126.2,,
21.04,91,61,Stage 2 - Thomaston › Columbus,189.9,,
20.04,50,50,Stage 1 - Macon › Macon,132.2,,
23.03 » 28.03,,,Redlands Bicycle Classic (2.5),,,
,31,,General classification,,,
28.03,34,,Stage 5 - Redlands › Redlands,142,,
27.03,50,36,Stage 4 - Salton City › Salton City,,,
26.03,33,37,Stage 3,97.6,,
25.03,50,41,Stage 2 - Oak Glen › Oak Glen,171.7,,
24.03,28,28,Stage 1 - Crestline › Crestline,138.2,,
23.03,32,32,Prologue - Mount Rubidoux › Mount Rubidoux,5,,
15.09,DNF,,San Francisco Grand Prix (1.3),176,,
06.09 » 15.09,,,Tour de l'Avenir (2.5),,,
14.09,DNF,,Stage 9 - Belfort › Montbenoît,175.5,,
13.09,85,,Stage 8 - Gérardmer › Belfort ,130,,
12.09,89,,Stage 7 (ITT) - Rambervillers  › Rambervillers ,6,,
11.09,81,,Stage 6 - Ancerville  › Gérardmer ,193,,
10.09,46,,Stage 5 - Mardeuil  › Ancerville ,198,,
09.09,84,,Stage 4 - Châlette-sur-Loing  › Epernay ,170,,
08.09,67,,Stage 3 - Orgères-en-Beauce  › Châlette-sur-Loing ,150,,
07.09,76,,Stage 2 - Renazé  › Orgères-en-Beauce ,220,,
06.09,120,,Stage 1 - Cossé-le-Vivien  › Craon ,180,,
10.06,19,,US Pro Championship (),250,2,
08.05 » 14.05,,,Tour de Slovénie (2.5),,,
,44,,General classification,,,
14.05,28,,Stage 7 - Ribnica › Novo Mesto,178,,
13.05,41,,Stage 6 - Sesana › Vrsic,158,,
12.05,41,,Stage 5 - Ivancna Gorica › Ajdovscina,175,,
11.05,83,,Stage 4 - Maribor › Ljubljana,168,,
10.05,60,,Stage 3 (ITT) - Zrece › Rogla,17,,
09.05,61,,Stage 2 - Radenci › Ptuj,120,,
08.05,87,,Stage 1 - Cates › Beltinci,190,,
01.05 » 05.05,,,Tour de Croatie - Kroz Hrvatsku (2.5),,,
,37,,General classification,,,
05.05,2,,Stage 5 - Zagreb › Koprivnica,123,2,
03.05,76,31,Stage 3 - Delnice › Zagreb,164,,
02.05,31,31,Stage 2 - Karlobag › Ucka,157.6,,
01.05,73,74,Stage 1 - Split › Zadar,160,,
03.09 » 12.09,,,Tour de l'Avenir (),,,
06.09,DNF,,Stage 3 - Bonneval  › Salbris ,156,,
05.09,98,,Stage 2 - Vimoutiers  › Bonneval,162.5,,
04.09,103,,Stage 1 - Argentré-du-Plessis  › Vimoutiers ,189,,
03.09,78,,Prologue - Argentré-du-Plessis  › Argentré-du-Plessis ,8,,
