date,result ranking,general classification,race name,distance,PCS point,UCI point,year
21.03,21,,National Championships South Africa  - Road Race (NC) ,178,,,2021
21.03,21,,National Championships South Africa  - Road Race (NC),178.0,,,2021
09.02,4,,National Championships South Africa - Road Race (NC),175.0,4,50,2020
22.06 » 24.06,,,Challenge International du Sahara Marocain (2.2),,,,2019
,3,,Youth classification,,,,2019
,8,,Points classification,,,,2019
,6,,General classification,,6,10,2019
24.06,5,,Stage 3 - El Marsa › Boujdour,162.0,,,2019
23.06,11,6,Stage 2 - Laayoune › Tarfaya,112.0,,,2019
22.06,6,6,Stage 1 - Boukraa › Laayoune,106.0,,,2019
20.06,12,,Les Challenges de la Marche Verte - GP Al Massira (1.2),113.0,,,2019
15.05 » 18.05,,,Tour de Limpopo (2.2),,,,2019
,4,,Youth classification,,,,2019
,11,,General classification,,,,2019
18.05,8,,Stage 4 - Tzaneen › Polokwane,99.6,,,2019
17.05,57,18,Stage 3 - Tzaneen › Coach House (Mt. Agatha),103.0,,,2019
16.05,5,11,Stage 2 - Polokwane › Tzaneen,96.2,,,2019
15.05,16,17,Stage 1 - Bela Bela › Polokwane,181.0,,,2019
05.05,5,,100 Cycle Challenge (1.2),100.0,2,15,2019
04.03 » 08.03,,,Tour of Good Hope (2.2),,,,2019
,9,,Youth classification,,,,2019
,18,,Points classification,,,,2019
,21,,General classification,,,,2019
08.03,24,,Stage 5 - Paarl › Paarl,66.7,,,2019
07.03,23,21,Stage 4 - Paarl › Paarl,126.7,,,2019
06.03,2,5,Stage 3 (TTT) - Paarl › Paarl,16.5,2,0.5,2019
05.03,26,9,Stage 2 - Paarl › Paarl,114.0,,,2019
04.03,6,6,Stage 1 - Paarl › Paarl,58.7,,,2019
10.02,16,,National Championships South Africa - Road Race (NC),162.0,,,2019
08.02,6,,National Championships South Africa U23 - ITT (NC),26.0,,,2019
25.09,DNF,,Ruota d'Oro - GP Festa del Perdono (1.2U),167.7,,,2018
06.09 » 08.09,,,Giro della Regione Friuli Venezia Giulia (2.2),,,,2018
,24,,Youth classification,,,,2018
,84,,General classification,,,,2018
08.09,64,,Stage 3 - Lignano Sabbiadoro › Gorizia,157.5,,,2018
07.09,92,92,Stage 2 - Feletto Umberto › Rif.Pelizzo Matajur,152.2,,,2018
06.09,37,37,Stage 1 - Fagagna › Spilimbergo,166.2,,,2018
14.08 » 19.08,,,Tour de Hongrie (2.1),,,,2018
,62,,General classification,,,,2018
19.08,25,,Stage 5 - Kazincbarcika › Kazincbarcika,128.0,,,2018
18.08,71,63,Stage 4 - Karcag › Miskolc,182.0,,,2018
17.08,75,66,Stage 3 - Cegléd › Hajdúszoboszló,206.0,,,2018
16.08,26,62,Stage 2 - Velence › Székesfehérvár,190.0,,,2018
15.08,50,65,Stage 1 - Balatonalmádi › Keszthely,154.0,,,2018
14.08,75,75,Prologue - Siófok › Siófok,3.5,,,2018
12.08,DNF,,Gran Premio Sportivi di Poggiana - Trofeo Bonin Costruzioni - Gran Premio Pasta Zara (1.2U),169.6,,,2018
11.07 » 15.07,,,Giro Ciclistico della Valle d'Aosta Mont Blanc (2.2U),,,,2018
13.07,DNF,,Stage 2 - Tavagnasco › Quassolo,148.6,,,2018
12.07,90,92,Stage 1 - Rhêmes-Saint-Georges › Rhêmes-Notre-Dame,158.8,,,2018
11.07,103,103,Prologue - Saint-Gervais Mont-Blanc › Saint-Nicolas de Véroce,7.9,,,2018
08.07,DNF,,Giro del Medio Brenta (1.2),176.0,,,2018
03.07,DNF,,Trofeo Citta di Brescia (1.2),121.8,,,2018
14.06 » 17.06,,,Oberösterreichrundfahrt (2.2),,,,2018
16.06,DNS,,Stage 3 - Eferding › Ulrichsberg,142.1,,,2018
15.06,102,106,Stage 2 - Pelmberg › Ried in Innkries,154.1,,,2018
14.06,92,92,Stage 1 - Linz › Pelmberg,12.3,,,2018
03.06,DNF,,Coppa della Pace - Trofeo F.lli Anelli (1.2),172.0,,,2018
02.06,DNF,,Trofeo Alcide Degasperi (1.2),166.6,,,2018
18.05 » 20.05,,,A Travers Les Hauts De France - Trophee Paris-Arras Tour (2.2),,,,2018
,47,,Youth classification,,,,2018
,89,,General classification,,,,2018
20.05,72,,Stage 3 - Hermies › Arras,192.6,,,2018
19.05,47,94,Stage 2 - Lens › Liévin,189.6,,,2018
18.05,113,114,Stage 1 - Le Cateau-Cambrésis › Villers-lès-Cagnicourt,121.7,,,2018
06.05,30,,Circuito del Porto - Trofeo Arvedi (1.2),179.9,,,2018
25.04 » 01.05,,,Le Tour de Bretagne Cycliste (2.2),,,,2018
29.04,DNF,,Stage 5 - Colpo › Plancoët,155.7,,,2018
28.04,86,104,Stage 4 - Clohars-Carnoët (Le Pouldu) › Grand-Champ,162.7,,,2018
27.04,123,108,Stage 3 - Baden › Clohars-Carnoët,181.1,,,2018
26.04,34,52,Stage 2 - Louisfert › Plougoumelen,180.0,,,2018
25.04,38,41,Stage 1 - Châteaubriant › Louisfert,159.8,,,2018
07.04,80,,Trofeo Edil C (1.2U),147.5,,,2018
18.03,46,,Popolarissima (1.2),175.9,,,2018
07.02,8,,National Championships South Africa U23 - ITT (NC),43.8,,,2018
31.01 » 04.02,,,Coupe des Nations de l'Espoir Blue Line (2.Ncup),,,,2018
,14,,Points classification,,,,2018
,21,,General classification,,,,2018
04.02,46,,Stage 4 - Akono › Yaoundé,71.5,,,2018
03.02,29,17,Stage 3 - Yaoundé › Yaoundé,101.8,,,2018
01.02,9,6,Stage 2 - Idenao › Douala,147.0,,,2018
31.01,4,6,Stage 1 - Douala › Douala,92.0,,,2018
09.06 » 15.06,,,Giro Ciclistico d'Italia (2.2U),,,,2017
,49,,Youth classification,,,,2017
,129,,General classification,,,,2017
15.06,116,,Stage 7 - Campo Imperatore Cima Pantin › Francavilla al Mare,148.9,,,2017
14.06,142,133,Stage 6 - Castalincontrada › Francavilla al Mare,133.2,,,2017
13.06,114,131,Stage 5a - Osima › Senigallia,87.2,,,2017
13.06,138,132,Stage 5b (ITT) - Campocavallo di Osima › Campocavallo di Osima,14.0,,,2017
12.06,125,128,Stage 4 - Gabicce Mare › Gabicce Mare,155.5,,,2017
11.06,92,113,Stage 3 - Forli › Barnara di Romagna,140.5,,,2017
10.06,95,126,Stage 2 - San Valentino di Castellarano › Castellarano,145.8,,,2017
09.06,110,124,Stage 1 - Imola › Imola,131.7,,,2017
19.05 » 21.05,,,A Travers Les Hauts De France - Trophee Paris-Arras Tour (2.2),,,,2017
20.05,DNF,,Stage 2 - Lallaing  › Merlimont,199.0,,,2017
19.05,38,39,Stage 1 - Marquion › Gouy-sous-Bellonne,114.7,,,2017
07.05,47,,Circuito del Porto - Trofeo Arvedi (1.2),174.7,,,2017
23.04,DNF,,Tr. Città di S. Vendemiano - 57th GP Industria & Commercio (1.2U),171.8,,,2017
18.04,DNF,,G.P. Palio del Recioto (1.2U),143.0,,,2017
17.04,DNF,,Giro del Belvedere (1.2U),166.6,,,2017
08.04,DNF,,Trofeo Edil C (1.2U),149.1,,,2017
02.04,DNF,,Trofeo Piva (1.2U),179.8,,,2017
12.02,19,,National Championships South Africa - Road Race (NC),179.5,,,2017
09.02,11,,National Championships South Africa - ITT (NC),39.8,,,2017
09.07 » 10.07,,,GP Général Patton (2.Ncup),,,,2016
09.07,DNF,,Stage 1 - Ettelbruck › Troisvierges,102.0,,,2016
15.08 » 16.08,,,Ronde des Vallées (2.1),,,,2015
,82,,General classification,,,,2015
16.08,90,,Stage 3 - Hémonstoir › Hémonstoir,100.0,,,2015
16.08,127,98,Stage 2 (ITT) - Saint-Caradec › Croixanvec,11.6,,,2015
15.08,74,74,Stage 1 - Loudéac › Loudéac,113.0,,,2015
07.08 » 09.08,,,Aubel - Thimister - La Gleize (2.1),,,,2015
08.08,DNF,,Stage 2b - Thimister › Thimister,95.6,,,2015
07.08,127,127,Stage 1 - Aubel › Aubel,94.2,,,2015
